filename,width,height,class,xmin,ymin,xmax,ymax
Dipto_647.jpg,1920,1080,pickup,917,724,942,761
Dipto_647.jpg,1920,1080,car,939,738,974,792
Dipto_647.jpg,1920,1080,bicycle,731,738,747,766
Dipto_647.jpg,1920,1080,car,764,727,780,744
7574224674_7451ebc6ed_b.jpg,1023,685,three wheelers (CNG),866,555,954,657
7574224674_7451ebc6ed_b.jpg,1023,685,three wheelers (CNG),358,375,375,396
7574224674_7451ebc6ed_b.jpg,1023,685,car,166,556,286,651
7574224674_7451ebc6ed_b.jpg,1023,685,car,639,504,723,578
7574224674_7451ebc6ed_b.jpg,1023,685,car,650,446,703,489
7574224674_7451ebc6ed_b.jpg,1023,685,car,355,430,401,464
7574224674_7451ebc6ed_b.jpg,1023,685,car,417,398,446,425
7574224674_7451ebc6ed_b.jpg,1023,685,car,487,359,505,372
7574224674_7451ebc6ed_b.jpg,1023,685,car,403,366,423,381
7574224674_7451ebc6ed_b.jpg,1023,685,car,556,395,579,429
7574224674_7451ebc6ed_b.jpg,1023,685,car,416,346,431,357
7574224674_7451ebc6ed_b.jpg,1023,685,car,479,334,489,342
7574224674_7451ebc6ed_b.jpg,1023,685,taxi,404,357,421,365
7574224674_7451ebc6ed_b.jpg,1023,685,motorbike,385,401,398,429
7574224674_7451ebc6ed_b.jpg,1023,685,minivan,142,455,216,513
7574224674_7451ebc6ed_b.jpg,1023,685,car,26,436,95,470
7574224674_7451ebc6ed_b.jpg,1023,685,car,86,419,130,447
7574224674_7451ebc6ed_b.jpg,1023,685,car,229,383,260,404
7574224674_7451ebc6ed_b.jpg,1023,685,car,262,380,279,399
7574224674_7451ebc6ed_b.jpg,1023,685,car,226,372,259,382
7574224674_7451ebc6ed_b.jpg,1023,685,rickshaw,37,472,74,516
7574224674_7451ebc6ed_b.jpg,1023,685,rickshaw,7,484,38,530
7574224674_7451ebc6ed_b.jpg,1023,685,minivan,358,486,427,563
7574224674_7451ebc6ed_b.jpg,1023,685,motorbike,541,350,549,362
7574224674_7451ebc6ed_b.jpg,1023,685,motorbike,559,349,564,363
7574224674_7451ebc6ed_b.jpg,1023,685,pickup,438,364,459,384
7574224674_7451ebc6ed_b.jpg,1023,685,bus,492,376,555,463
7574224674_7451ebc6ed_b.jpg,1023,685,bus,432,347,452,363
7574224674_7451ebc6ed_b.jpg,1023,685,bus,437,334,457,346
7574224674_7451ebc6ed_b.jpg,1023,685,bus,486,318,494,328
7574224674_7451ebc6ed_b.jpg,1023,685,truck,494,329,511,352
7574224674_7451ebc6ed_b.jpg,1023,685,rickshaw,161,423,184,460
7574224674_7451ebc6ed_b.jpg,1023,685,rickshaw,74,454,103,497
Dipto_535.JPG,2966,2094,rickshaw,1273,747,1583,1227
Dipto_535.JPG,2966,2094,rickshaw,2012,753,2173,1018
Dipto_535.JPG,2966,2094,rickshaw,1702,724,1825,960
Dipto_535.JPG,2966,2094,rickshaw,1204,716,1266,827
Dipto_535.JPG,2966,2094,motorbike,1266,748,1318,915
Dipto_535.JPG,2966,2094,suv,25,740,718,1944
Dipto_535.JPG,2966,2094,rickshaw,1558,693,1616,784
Dipto_535.JPG,2966,2094,motorbike,1639,704,1679,789
Dipto_535.JPG,2966,2094,rickshaw,1080,726,1152,890
Dipto_505.jpg,1300,674,bus,694,81,1244,648
Navid_746.jpg,1920,1080,minivan,484,463,980,686
Navid_746.jpg,1920,1080,minivan,1232,465,1346,581
Navid_746.jpg,1920,1080,suv,1109,468,1233,556
Navid_746.jpg,1920,1080,car,947,488,1025,539
Navid_746.jpg,1920,1080,motorbike,1520,485,1556,539
Navid_746.jpg,1920,1080,bicycle,1342,496,1402,531
Navid_746.jpg,1920,1080,rickshaw,1753,441,1888,618
Navid_746.jpg,1920,1080,three wheelers (CNG),1669,452,1754,519
Navid_746.jpg,1920,1080,three wheelers (CNG),993,470,1063,518
Navid_746.jpg,1920,1080,three wheelers (CNG),1075,474,1109,514
Navid_746.jpg,1920,1080,three wheelers (CNG),1397,463,1429,531
Navid_746.jpg,1920,1080,three wheelers (CNG),1887,452,1920,514
Numan_(384).jpg,3024,4032,bus,2132,1693,2655,2238
Numan_(384).jpg,3024,4032,three wheelers (CNG),1188,1859,1469,2155
Numan_(384).jpg,3024,4032,motorbike,1076,1876,1202,2108
Numan_(384).jpg,3024,4032,van,1443,1854,1682,2036
Numan_(384).jpg,3024,4032,ambulance,1818,1858,2023,2063
Numan_(384).jpg,3024,4032,car,1747,1908,1836,2020
Numan_(384).jpg,3024,4032,car,2015,1926,2109,1990
83367684_596713257542294_3443879368353382400_n.jpg,960,640,bus,444,249,562,388
83786504_1301068663416447_3091677545976823808_n.jpg,1920,1930,bus,1378,791,1870,1326
83786504_1301068663416447_3091677545976823808_n.jpg,1920,1930,bus,528,429,1302,1462
83786504_1301068663416447_3091677545976823808_n.jpg,1920,1930,bus,67,735,531,1367
83786504_1301068663416447_3091677545976823808_n.jpg,1920,1930,bus,1,709,117,1449
Navid_599.JPG,4096,2304,motorbike,1075,1493,1356,1613
Navid_599.JPG,4096,2304,bicycle,664,1543,1032,1752
Navid_599.JPG,4096,2304,van,319,1446,473,1569
Navid_599.JPG,4096,2304,three wheelers (CNG),195,1474,303,1594
Navid_599.JPG,4096,2304,rickshaw,56,1469,142,1585
Navid_599.JPG,4096,2304,car,1279,1457,1340,1491
Navid_599.JPG,4096,2304,suv,1694,1371,2093,1643
Navid_599.JPG,4096,2304,suv,2170,1391,2784,1747
Navid_599.JPG,4096,2304,motorbike,2764,1368,3005,1712
Navid_599.JPG,4096,2304,car,2082,1427,2184,1572
Navid_599.JPG,4096,2304,car,3123,1359,4096,1767
Navid_599.JPG,4096,2304,rickshaw,167,1471,199,1571
Numan_(54).jpg,1920,1080,car,37,839,1104,1080
Numan_(54).jpg,1920,1080,minivan,688,721,1019,965
Numan_(54).jpg,1920,1080,three wheelers (CNG),1451,741,1708,929
Numan_(54).jpg,1920,1080,motorbike,1116,745,1176,855
Numan_(54).jpg,1920,1080,rickshaw,1343,743,1428,845
Numan_(54).jpg,1920,1080,rickshaw,947,743,1053,876
Numan_(54).jpg,1920,1080,taxi,195,750,374,870
Numan_(54).jpg,1920,1080,rickshaw,117,765,525,949
Numan_(54).jpg,1920,1080,three wheelers (CNG),501,745,588,842
Numan_(54).jpg,1920,1080,minivan,576,732,692,826
Numan_(54).jpg,1920,1080,taxi,215,741,379,885
Numan_(54).jpg,1920,1080,motorbike,543,750,631,849
Numan_(54).jpg,1920,1080,bus,515,717,551,743
Numan_(54).jpg,1920,1080,rickshaw,43,726,219,880
Numan_(54).jpg,1920,1080,car,188,740,226,773
Numan_(453).jpg,1080,1920,bicycle,848,854,976,1246
Numan_(453).jpg,1080,1920,car,3,849,221,1054
Numan_(453).jpg,1080,1920,car,769,884,860,955
Numan_(453).jpg,1080,1920,bus,859,850,942,919
Pias (412).jpg,1280,720,bus,660,309,759,431
Pias (412).jpg,1280,720,truck,532,295,628,425
Pias (434).jpg,1280,720,bus,427,261,630,517
Pias (434).jpg,1280,720,truck,620,346,696,475
Pias (434).jpg,1280,720,truck,1065,352,1280,529
Dipto_450.jpg,1043,763,bus,738,223,846,349
Dipto_450.jpg,1043,763,truck,857,236,904,306
Dipto_450.jpg,1043,763,army vehicle,969,275,1014,319
Dipto_450.jpg,1043,763,army vehicle,922,267,955,299
Dipto_463.jpg,1397,649,bus,780,77,928,271
Dipto_442.jpg,1058,624,bus,788,168,818,221
Dipto_442.jpg,1058,624,three wheelers (CNG),590,228,679,341
Dipto_442.jpg,1058,624,truck,816,178,878,248
Dipto_442.jpg,1058,624,truck,966,185,1028,242
Dipto_442.jpg,1058,624,truck,916,179,953,229
Dipto_442.jpg,1058,624,car,889,202,907,220
Dipto_02.jpg,1280,720,truck,215,229,507,495
Dipto_02.jpg,1280,720,pickup,505,309,579,381
Dipto_02.jpg,1280,720,truck,693,285,844,408
Dipto_02.jpg,1280,720,truck,597,243,681,361
Dipto_02.jpg,1280,720,human hauler,573,291,601,319
Dipto_02.jpg,1280,720,human hauler,843,281,895,341
Dipto_02.jpg,1280,720,bus,723,254,848,278
Dipto_02.jpg,1280,720,three wheelers (CNG),1156,292,1273,395
Dipto_02.jpg,1280,720,three wheelers (CNG),1082,287,1162,382
Dipto_02.jpg,1280,720,three wheelers (CNG),1064,309,1092,371
Pias (418).jpg,1280,720,bus,781,131,1279,563
Numan_(430).jpg,1080,1920,motorbike,825,852,869,943
Numan_(430).jpg,1080,1920,car,979,873,1068,933
Navid_533.jpg,1080,1920,three wheelers (CNG),5,437,33,473
Navid_533.jpg,1080,1920,three wheelers (CNG),70,438,120,496
Pias (397).jpg,1280,720,pickup,471,420,537,483
Pias (397).jpg,1280,720,bus,584,370,667,468
Pias (397).jpg,1280,720,truck,665,418,684,465
Navid_43.jpg,1920,1080,rickshaw,445,498,1082,1058
Navid_43.jpg,1920,1080,rickshaw,1,470,461,848
Navid_43.jpg,1920,1080,bus,1,1,586,478
Navid_43.jpg,1920,1080,minibus,1019,306,1413,449
Navid_43.jpg,1920,1080,pickup,1155,413,1234,538
Navid_43.jpg,1920,1080,rickshaw,1190,433,1417,835
Navid_43.jpg,1920,1080,rickshaw,1361,417,1519,670
Navid_43.jpg,1920,1080,pickup,1533,327,1666,533
Navid_43.jpg,1920,1080,bus,1657,331,1829,525
Navid_43.jpg,1920,1080,pickup,1821,406,1917,502
Navid_43.jpg,1920,1080,van,1833,476,1920,571
Navid_43.jpg,1920,1080,van,637,374,845,627
86757077_2516861078566087_8203185044831862784_n.jpg,2304,4096,bus,479,1293,1040,1991
86757077_2516861078566087_8203185044831862784_n.jpg,2304,4096,van,1052,1560,1660,2191
86757077_2516861078566087_8203185044831862784_n.jpg,2304,4096,rickshaw,7,1757,435,2532
86757077_2516861078566087_8203185044831862784_n.jpg,2304,4096,rickshaw,246,1660,497,2127
86757077_2516861078566087_8203185044831862784_n.jpg,2304,4096,rickshaw,43,1682,297,1829
86757077_2516861078566087_8203185044831862784_n.jpg,2304,4096,bus,1047,1512,1110,1582
86757077_2516861078566087_8203185044831862784_n.jpg,2304,4096,car,1064,1553,1114,1595
86757077_2516861078566087_8203185044831862784_n.jpg,2304,4096,bus,1643,1578,1943,1797
86757077_2516861078566087_8203185044831862784_n.jpg,2304,4096,car,1914,1683,2304,2011
236.jpg,720,960,three wheelers (CNG),172,505,267,584
236.jpg,720,960,motorbike,355,520,405,608
236.jpg,720,960,suv,323,506,387,550
236.jpg,720,960,rickshaw,498,516,525,553
236.jpg,720,960,rickshaw,525,519,542,554
Navid_181.jpg,1280,620,bus,267,231,479,448
Navid_181.jpg,1280,620,truck,1,348,219,619
Navid_181.jpg,1280,620,pickup,513,173,1146,619
Dipto_ 148.jpg,1915,911,minivan,13,575,331,904
Dipto_ 148.jpg,1915,911,minivan,502,508,778,730
Dipto_ 148.jpg,1915,911,minivan,815,575,870,634
Dipto_ 148.jpg,1915,911,truck,868,509,970,648
Dipto_ 148.jpg,1915,911,bus,778,575,815,617
Navid_697.jpg,1920,1080,suv,507,723,663,885
Navid_697.jpg,1920,1080,bicycle,220,763,249,831
Navid_572.jpg,1920,1080,rickshaw,710,702,808,847
Navid_572.jpg,1920,1080,motorbike,864,686,964,853
Navid_572.jpg,1920,1080,car,999,685,1112,755
Navid_572.jpg,1920,1080,motorbike,1136,645,1209,791
Navid_572.jpg,1920,1080,motorbike,1252,636,1301,734
Navid_572.jpg,1920,1080,three wheelers (CNG),1493,594,1562,679
Navid_572.jpg,1920,1080,three wheelers (CNG),1559,591,1591,631
Navid_572.jpg,1920,1080,motorbike,1478,604,1496,641
Navid_572.jpg,1920,1080,pickup,1590,584,1618,611
Numan_(396).jpg,3024,4032,car,693,2019,1485,2400
Numan_(396).jpg,3024,4032,three wheelers (CNG),1550,1995,2154,2772
Numan_(396).jpg,3024,4032,rickshaw,1957,1930,2516,3146
Numan_(396).jpg,3024,4032,rickshaw,1072,1912,1204,2029
Numan_(396).jpg,3024,4032,car,1559,1933,1770,2023
Numan_(396).jpg,3024,4032,car,2607,1935,2691,2000
Numan_(396).jpg,3024,4032,three wheelers (CNG),2737,1922,2789,1978
Numan_(396).jpg,3024,4032,three wheelers (CNG),2667,1924,2725,1994
Numan_(396).jpg,3024,4032,rickshaw,2860,1935,3016,2324
Numan_(411).jpg,1080,1920,motorbike,282,804,369,955
Numan_(411).jpg,1080,1920,bus,376,688,694,919
Numan_(411).jpg,1080,1920,motorbike,844,842,877,908
Numan_(411).jpg,1080,1920,three wheelers (CNG),771,827,807,876
Numan_(411).jpg,1080,1920,minivan,902,834,937,873
Numan_(411).jpg,1080,1920,three wheelers (CNG),1005,846,1034,884
Navid_152.jpg,1280,720,car,461,442,668,582
Navid_152.jpg,1280,720,truck,951,349,1218,464
Navid_152.jpg,1280,720,bus,303,406,489,519
Navid_603.JPG,4096,2304,car,1048,1411,1106,1454
Navid_603.JPG,4096,2304,motorbike,710,1462,1086,1625
Navid_603.JPG,4096,2304,motorbike,1381,1417,1421,1468
Navid_603.JPG,4096,2304,van,228,1395,379,1517
Navid_603.JPG,4096,2304,rickshaw,79,1420,124,1502
Navid_603.JPG,4096,2304,motorbike,475,1415,498,1455
Navid_603.JPG,4096,2304,suv,2125,1285,3067,1793
Navid_603.JPG,4096,2304,three wheelers (CNG),3082,1311,3492,1617
Navid_603.JPG,4096,2304,car,3562,1352,4029,1611
Navid_128.jpg,1280,720,wheelbarrow,891,337,938,398
Navid_128.jpg,1280,720,wheelbarrow,963,355,1014,402
Navid_128.jpg,1280,720,bus,246,240,534,419
Navid_128.jpg,1280,720,bus,513,282,594,389
Navid_128.jpg,1280,720,bus,581,297,648,373
Navid_186.jpg,1273,616,truck,417,310,494,401
Navid_186.jpg,1273,616,motorbike,49,480,138,616
1560528622.jpg,900,600,bus,573,527,762,600
1560528622.jpg,900,600,bus,757,328,892,600
1560528622.jpg,900,600,three wheelers (CNG),353,571,465,600
1560528622.jpg,900,600,suv,138,515,321,600
1560528622.jpg,900,600,car,252,447,383,522
1560528622.jpg,900,600,car,585,475,717,531
1560528622.jpg,900,600,car,320,392,411,438
1560528622.jpg,900,600,bus,390,351,597,572
1560528622.jpg,900,600,three wheelers (CNG),601,394,666,425
1560528622.jpg,900,600,three wheelers (CNG),619,427,688,482
1560528622.jpg,900,600,suv,613,350,695,397
1560528622.jpg,900,600,bus,717,281,787,478
1560528622.jpg,900,600,bus,745,259,818,287
1560528622.jpg,900,600,bus,729,193,793,260
1560528622.jpg,900,600,bus,715,200,727,262
1560528622.jpg,900,600,bus,736,142,770,167
1560528622.jpg,900,600,bus,720,165,751,173
1560528622.jpg,900,600,bus,720,172,756,179
1560528622.jpg,900,600,bus,720,178,762,188
1560528622.jpg,900,600,bus,668,177,704,226
1560528622.jpg,900,600,bus,681,143,713,171
1560528622.jpg,900,600,bus,721,123,733,134
1560528622.jpg,900,600,bus,151,208,261,258
1560528622.jpg,900,600,bus,380,168,418,197
1560528622.jpg,900,600,bus,420,165,439,186
1560528622.jpg,900,600,bus,442,151,479,169
1560528622.jpg,900,600,bus,496,143,529,157
1560528622.jpg,900,600,bus,558,129,582,145
1560528622.jpg,900,600,bus,605,121,613,128
1560528622.jpg,900,600,car,682,298,718,351
1560528622.jpg,900,600,car,679,272,703,299
1560528622.jpg,900,600,car,711,173,718,197
1560528622.jpg,900,600,car,514,322,578,348
1560528622.jpg,900,600,car,561,287,603,297
1560528622.jpg,900,600,car,591,264,634,273
1560528622.jpg,900,600,car,602,252,639,265
1560528622.jpg,900,600,car,610,239,646,250
1560528622.jpg,900,600,car,618,230,650,237
1560528622.jpg,900,600,car,628,206,638,230
1560528622.jpg,900,600,car,691,131,717,140
1560528622.jpg,900,600,car,377,349,457,393
1560528622.jpg,900,600,car,507,277,546,323
1560528622.jpg,900,600,car,510,262,557,278
1560528622.jpg,900,600,car,560,252,579,285
1560528622.jpg,900,600,car,583,226,603,260
1560528622.jpg,900,600,car,2,497,93,560
1560528622.jpg,900,600,car,198,368,265,435
1560528622.jpg,900,600,car,30,360,96,384
1560528622.jpg,900,600,car,6,338,44,360
1560528622.jpg,900,600,car,28,310,76,344
1560528622.jpg,900,600,car,1,306,18,341
1560528622.jpg,900,600,car,44,286,89,307
1560528622.jpg,900,600,car,207,320,229,367
1560528622.jpg,900,600,car,229,294,289,322
1560528622.jpg,900,600,car,285,319,310,344
1560528622.jpg,900,600,car,208,282,223,315
1560528622.jpg,900,600,car,265,261,290,296
1560528622.jpg,900,600,car,286,249,303,272
1560528622.jpg,900,600,car,305,262,349,275
1560528622.jpg,900,600,car,393,263,422,281
1560528622.jpg,900,600,car,415,246,443,260
1560528622.jpg,900,600,car,393,239,415,262
1560528622.jpg,900,600,car,410,225,447,240
1560528622.jpg,900,600,car,404,216,428,224
1560528622.jpg,900,600,car,412,208,440,218
1560528622.jpg,900,600,car,392,198,421,208
1560528622.jpg,900,600,car,454,205,480,215
1560528622.jpg,900,600,car,496,203,526,218
1560528622.jpg,900,600,car,429,192,435,204
1560528622.jpg,900,600,three wheelers (CNG),638,276,664,315
1560528622.jpg,900,600,three wheelers (CNG),623,315,669,328
1560528622.jpg,900,600,three wheelers (CNG),605,273,624,317
1560528622.jpg,900,600,three wheelers (CNG),564,299,608,325
1560528622.jpg,900,600,three wheelers (CNG),568,212,595,226
1560528622.jpg,900,600,motorbike,727,139,734,148
1560528622.jpg,900,600,three wheelers (CNG),233,329,283,363
1560528622.jpg,900,600,three wheelers (CNG),60,397,120,465
1560528622.jpg,900,600,three wheelers (CNG),1,385,53,474
1560528622.jpg,900,600,three wheelers (CNG),224,261,265,285
1560528622.jpg,900,600,three wheelers (CNG),294,234,308,255
1560528622.jpg,900,600,three wheelers (CNG),369,228,399,238
1560528622.jpg,900,600,three wheelers (CNG),375,220,404,227
1560528622.jpg,900,600,three wheelers (CNG),365,202,387,213
1560528622.jpg,900,600,three wheelers (CNG),589,156,602,166
1560528622.jpg,900,600,suv,643,181,653,205
1560528622.jpg,900,600,suv,535,228,582,251
1560528622.jpg,900,600,suv,328,207,364,225
1560528622.jpg,900,600,motorbike,315,219,328,226
1560528622.jpg,900,600,suv,455,217,496,237
1560528622.jpg,900,600,pickup,621,328,684,348
1560528622.jpg,900,600,pickup,660,227,704,270
1560528622.jpg,900,600,pickup,643,144,671,158
1560528622.jpg,900,600,pickup,634,159,657,166
1560528622.jpg,900,600,pickup,469,174,509,205
1560528622.jpg,900,600,pickup,437,185,467,206
1560528622.jpg,900,600,pickup,530,146,552,155
1560528622.jpg,900,600,pickup,551,153,576,167
1560528622.jpg,900,600,pickup,102,270,197,330
1560528622.jpg,900,600,pickup,156,333,202,382
1560528622.jpg,900,600,pickup,262,219,286,245
1560528622.jpg,900,600,pickup,513,166,527,190
1560528622.jpg,900,600,pickup,591,144,607,155
1560528622.jpg,900,600,pickup,581,182,619,212
1560528622.jpg,900,600,van,421,293,507,348
1560528622.jpg,900,600,car,624,194,633,203
1560528622.jpg,900,600,minivan,619,178,637,189
1560528622.jpg,900,600,minivan,1,244,47,294
1560528622.jpg,900,600,car,74,331,123,356
1560528622.jpg,900,600,van,305,276,369,311
1560528622.jpg,900,600,van,312,226,370,263
1560528622.jpg,900,600,pickup,191,260,203,283
Navid_455.jpg,1080,1920,car,627,952,879,1176
Navid_455.jpg,1080,1920,car,446,958,550,1044
Navid_455.jpg,1080,1920,car,156,950,269,1040
Navid_455.jpg,1080,1920,rickshaw,1,935,33,1019
Navid_455.jpg,1080,1920,rickshaw,76,939,124,1012
Navid_455.jpg,1080,1920,car,300,957,336,991
Navid_455.jpg,1080,1920,car,361,958,410,1002
Navid_455.jpg,1080,1920,three wheelers (CNG),409,958,431,988
Navid_455.jpg,1080,1920,truck,446,908,530,953
Navid_455.jpg,1080,1920,rickshaw,560,950,585,993
Navid_455.jpg,1080,1920,minivan,592,934,631,1001
Asraf_27.jpg,1920,1080,bus,259,74,553,176
Asraf_27.jpg,1920,1080,bus,1072,47,1827,314
Asraf_27.jpg,1920,1080,bus,1600,4,1920,1074
Asraf_27.jpg,1920,1080,bus,753,12,1111,133
Asraf_27.jpg,1920,1080,bus,741,96,1090,223
Asraf_27.jpg,1920,1080,car,319,404,1646,1080
Asraf_27.jpg,1920,1080,van,645,163,1074,253
Asraf_27.jpg,1920,1080,van,517,143,694,206
Asraf_27.jpg,1920,1080,three wheelers (CNG),4,221,417,566
Asraf_27.jpg,1920,1080,three wheelers (CNG),213,265,864,725
Asraf_27.jpg,1920,1080,three wheelers (CNG),874,265,1210,480
Asraf_27.jpg,1920,1080,three wheelers (CNG),1304,266,1562,547
Asraf_27.jpg,1920,1080,three wheelers (CNG),1468,219,1674,496
Asraf_27.jpg,1920,1080,three wheelers (CNG),1115,221,1298,433
Asraf_27.jpg,1920,1080,three wheelers (CNG),1137,204,1386,357
Asraf_27.jpg,1920,1080,three wheelers (CNG),698,208,994,427
Asraf_27.jpg,1920,1080,three wheelers (CNG),419,188,686,294
Asraf_27.jpg,1920,1080,three wheelers (CNG),400,151,521,217
Asraf_27.jpg,1920,1080,three wheelers (CNG),894,225,1176,425
Asraf_27.jpg,1920,1080,three wheelers (CNG),2,168,90,227
Asraf_27.jpg,1920,1080,car,347,155,429,206
Pias (99).jpg,854,480,minivan,1,240,226,439
Pias (99).jpg,854,480,car,197,271,271,305
Pias (99).jpg,854,480,car,304,273,335,293
Pias (99).jpg,854,480,car,376,285,473,365
Pias (99).jpg,854,480,car,360,282,402,314
Pias (99).jpg,854,480,car,442,275,470,301
Pias (99).jpg,854,480,three wheelers (CNG),486,277,533,335
Pias (99).jpg,854,480,three wheelers (CNG),601,284,693,344
Dipto_ 195.jpg,1920,1080,rickshaw,1273,476,1442,704
Dipto_ 195.jpg,1920,1080,rickshaw,820,486,913,630
Dipto_ 195.jpg,1920,1080,motorbike,754,523,797,562
Dipto_ 195.jpg,1920,1080,bicycle,1087,509,1121,588
Dipto_ 195.jpg,1920,1080,motorbike,103,517,1920,1078
Numan_(45).jpg,1920,1080,car,255,621,551,755
Numan_(45).jpg,1920,1080,bus,835,423,1747,727
Numan_(45).jpg,1920,1080,taxi,1738,570,1849,654
Numan_(45).jpg,1920,1080,minivan,1764,557,1866,633
Numan_(45).jpg,1920,1080,three wheelers (CNG),1838,566,1872,613
Numan_(45).jpg,1920,1080,three wheelers (CNG),1876,564,1908,619
Numan_(45).jpg,1920,1080,three wheelers (CNG),719,587,845,696
Numan_(181).jpg,640,360,rickshaw,196,163,357,360
Numan_(181).jpg,640,360,scooter,125,166,149,213
Numan_(181).jpg,640,360,rickshaw,186,161,230,239
Dipto_432.jpg,1920,1080,bus,899,253,1250,708
Dipto_432.jpg,1920,1080,human hauler,716,412,858,566
Navid_432.jpg,1080,1920,suv,1,943,310,1316
Navid_432.jpg,1080,1920,minivan,679,1001,793,1132
Navid_432.jpg,1080,1920,suv,514,1016,640,1130
Navid_432.jpg,1080,1920,car,408,1027,508,1116
Navid_432.jpg,1080,1920,car,288,1025,386,1110
Navid_432.jpg,1080,1920,truck,579,943,725,1029
Navid_432.jpg,1080,1920,car,386,1029,416,1099
frame750.jpg,1280,720,truck,282,300,356,340
frame750.jpg,1280,720,truck,349,293,413,329
frame750.jpg,1280,720,truck,404,286,451,323
frame750.jpg,1280,720,truck,444,280,501,326
frame750.jpg,1280,720,truck,274,299,298,324
frame750.jpg,1280,720,pickup,638,274,679,297
frame750.jpg,1280,720,truck,757,242,777,272
frame750.jpg,1280,720,car,784,249,794,258
Pias (114).jpg,854,480,car,1,278,228,439
Pias (114).jpg,854,480,car,214,233,273,289
Pias (114).jpg,854,480,car,114,230,187,275
Pias (114).jpg,854,480,three wheelers (CNG),35,226,99,276
Pias (114).jpg,854,480,motorbike,171,271,238,331
Pias (114).jpg,854,480,bicycle,297,251,317,283
Pias (114).jpg,854,480,three wheelers (CNG),267,226,286,251
Navid_596.JPG,4096,2304,three wheelers (CNG),1283,1305,1571,1555
Navid_596.JPG,4096,2304,car,2959,1308,3134,1451
Navid_596.JPG,4096,2304,car,2666,1318,2822,1432
Navid_596.JPG,4096,2304,bus,2339,1201,2556,1426
Navid_596.JPG,4096,2304,bus,2559,1238,2666,1396
Navid_596.JPG,4096,2304,three wheelers (CNG),2884,1313,2959,1419
Navid_596.JPG,4096,2304,rickshaw,1872,1320,2017,1437
Navid_424.jpg,1080,1920,three wheelers (CNG),390,911,594,1150
Navid_424.jpg,1080,1920,motorbike,571,928,619,1056
Navid_424.jpg,1080,1920,motorbike,865,934,903,1024
Navid_424.jpg,1080,1920,car,816,945,871,994
Navid_424.jpg,1080,1920,motorbike,190,931,247,1034
Navid_424.jpg,1080,1920,suv,2,945,183,1239
Navid_424.jpg,1080,1920,rickshaw,121,938,180,1009
Navid_424.jpg,1080,1920,rickshaw,949,943,986,998
Navid_326.jpg,1280,720,motorbike,524,274,779,699
Navid_326.jpg,1280,720,van,761,300,991,551
Navid_326.jpg,1280,720,motorbike,978,357,1039,483
Navid_531.jpg,1080,1920,three wheelers (CNG),399,559,471,642
Navid_531.jpg,1080,1920,motorbike,233,562,255,617
Navid_531.jpg,1080,1920,motorbike,195,560,214,598
Navid_531.jpg,1080,1920,three wheelers (CNG),255,559,273,592
Navid_531.jpg,1080,1920,bicycle,96,557,113,608
Navid_531.jpg,1080,1920,rickshaw,1,477,66,1138
Navid_212.jpg,1280,720,car,454,298,930,705
Navid_212.jpg,1280,720,car,861,329,1167,569
Navid_212.jpg,1280,720,suv,367,343,472,440
Navid_212.jpg,1280,720,rickshaw,46,213,385,720
Asraf_33.jpg,1920,1080,bus,1408,504,1920,1076
Asraf_33.jpg,1920,1080,bus,1280,332,1611,750
Asraf_33.jpg,1920,1080,bus,1178,208,1380,370
Asraf_33.jpg,1920,1080,van,1019,715,1363,1080
Asraf_33.jpg,1920,1080,van,294,631,669,1080
Asraf_33.jpg,1920,1080,car,625,900,936,1080
Asraf_33.jpg,1920,1080,car,519,488,737,727
Asraf_33.jpg,1920,1080,ambulance,633,306,786,498
Asraf_33.jpg,1920,1080,car,788,355,935,551
Asraf_33.jpg,1920,1080,car,825,259,935,392
Asraf_33.jpg,1920,1080,car,710,270,804,357
Asraf_33.jpg,1920,1080,car,723,212,813,296
Asraf_33.jpg,1920,1080,car,837,198,935,290
Asraf_33.jpg,1920,1080,car,778,176,839,249
Asraf_33.jpg,1920,1080,car,861,165,927,229
Asraf_33.jpg,1920,1080,three wheelers (CNG),959,243,1017,357
Asraf_33.jpg,1920,1080,bus,994,210,1323,757
Asraf_33.jpg,1920,1080,car,808,135,864,184
Asraf_33.jpg,1920,1080,motorbike,774,137,800,168
Asraf_33.jpg,1920,1080,car,878,123,937,176
Asraf_33.jpg,1920,1080,three wheelers (CNG),953,188,1004,276
Asraf_33.jpg,1920,1080,three wheelers (CNG),941,123,984,184
Asraf_33.jpg,1920,1080,bus,1074,119,1221,231
Asraf_33.jpg,1920,1080,bus,1062,65,1174,165
Asraf_33.jpg,1920,1080,bus,986,70,1074,198
Asraf_33.jpg,1920,1080,bus,1013,29,1088,84
Asraf_33.jpg,1920,1080,bus,961,1,1017,59
Asraf_33.jpg,1920,1080,bus,880,2,937,57
Asraf_33.jpg,1920,1080,bus,910,43,957,108
Asraf_33.jpg,1920,1080,car,837,51,868,78
Asraf_33.jpg,1920,1080,car,815,98,870,131
Asraf_33.jpg,1920,1080,suv,6,580,282,853
Asraf_33.jpg,1920,1080,car,229,400,455,551
Asraf_33.jpg,1920,1080,car,1,443,259,594
Asraf_33.jpg,1920,1080,car,4,410,155,523
Asraf_33.jpg,1920,1080,car,200,345,402,465
Asraf_33.jpg,1920,1080,car,82,315,261,421
Asraf_33.jpg,1920,1080,suv,2,317,139,412
